Game #,Seed,Gemini Turn Order,Gemini Rules,Gemini Strategy,Gemini Win,Gemini bluffs,Gemini bluffs_caught,Gemini challenges,Gemini challenges_correct,Gemini card_guesses_total,Gemini card_guesses_correct,ChatGPT Turn Order,ChatGPT Rules,ChatGPT Strategy,ChatGPT Win,ChatGPT bluffs,ChatGPT bluffs_caught,ChatGPT challenges,ChatGPT challenges_correct,ChatGPT card_guesses_total,ChatGPT card_guesses_correct,Grok Turn Order,Grok Rules,Grok Strategy,Grok Win,Grok bluffs,Grok bluffs_caught,Grok challenges,Grok challenges_correct,Grok card_guesses_total,Grok card_guesses_correct,,,Claude Turn Order,Claude Rules,Claude Strategy,Claude Win,Claude bluffs,Claude bluffs_caught,Claude challenges,Claude challenges_correct,Claude card_guesses_total,Claude card_guesses_correct,Mistral Turn Order,Mistral Rules,Mistral Strategy,Mistral Win,Mistral bluffs,Mistral bluffs_caught,Mistral challenges,Mistral challenges_correct,Mistral card_guesses_total,Mistral card_guesses_correct
445,2788506561,2,1,-1,0,1,0,3,1,5,3,4,1,1,0,3,0,1,0,7,1,1,-1,-1,1,1,0,0,0,5,0,3,-1,1,0,1,1,1,0,5,2,,,,,,,,,,
446,2176736909,2,-1,1,0,1,1,1,0,0,0,4,-1,-1,0,0,0,4,2,3,1,1,1,-1,1,0,0,1,1,3,0,3,1,1,0,4,2,0,0,4,2,,,,,,,,,,
447,2625633111,2,1,1,0,1,1,1,0,0,0,4,1,-1,1,0,0,0,0,6,4,1,-1,1,0,0,0,0,0,7,1,3,-1,-1,0,0,0,2,1,4,2,,,,,,,,,,
448,783810668,2,-1,-1,0,0,0,3,1,0,0,4,-1,1,0,1,1,2,1,2,1,1,1,1,0,2,2,0,0,0,0,3,1,-1,1,0,0,1,1,2,2,,,,,,,,,,
449,965460643,1,-1,-1,0,0,0,4,2,4,0,3,-1,1,0,2,1,1,0,4,1,4,1,1,1,1,1,0,0,5,2,2,1,-1,0,1,0,2,0,4,1,,,,,,,,,,
450,94642831,1,1,-1,0,3,0,2,0,9,3,3,1,1,1,2,0,0,0,7,3,4,-1,-1,0,2,0,2,1,8,5,2,-1,1,0,1,1,1,0,0,0,,,,,,,,,,
451,2064593633,1,-1,1,0,0,0,3,1,0,0,3,-1,-1,0,2,0,2,0,3,1,4,1,-1,1,0,0,0,0,3,0,2,1,1,0,3,1,1,0,4,2,,,,,,,,,,
452,3260290596,1,1,1,1,0,0,3,3,9,4,3,1,-1,0,0,0,0,0,12,6,4,-1,1,0,2,2,0,0,5,2,2,-1,-1,0,1,1,0,0,5,3,,,,,,,,,,
453,2788506561,4,1,1,0,2,0,2,1,4,2,2,1,-1,0,0,0,0,0,8,7,3,-1,1,1,1,0,0,0,7,4,1,-1,-1,0,2,1,1,0,0,0,,,,,,,,,,
454,783810668,4,-1,-1,0,0,0,3,1,0,0,2,-1,1,0,0,0,3,1,3,2,3,1,1,1,2,1,0,0,4,2,1,1,-1,0,1,1,0,0,3,3,,,,,,,,,,
455,1223849503,4,1,-1,0,0,0,1,0,6,4,2,1,1,0,1,0,2,0,12,6,3,-1,-1,0,0,0,1,0,9,4,1,-1,1,1,1,0,1,0,13,8,,,,,,,,,,
456,3260290596,4,-1,1,0,2,1,1,0,0,0,2,-1,-1,1,1,0,2,1,7,3,3,1,-1,0,1,1,0,0,6,6,1,1,1,0,0,0,2,1,4,0,,,,,,,,,,
457,94642831,3,-1,1,0,2,2,0,0,0,0,1,-1,-1,0,0,0,4,2,0,0,2,1,-1,1,0,0,1,1,3,0,4,1,1,0,3,1,0,0,4,4,,,,,,,,,,
458,2176736909,3,1,1,0,1,0,2,0,0,0,1,1,-1,0,2,2,0,0,0,0,2,-1,1,1,0,0,1,1,2,1,4,-1,-1,0,1,0,2,1,2,2,,,,,,,,,,
459,965460643,3,-1,-1,0,0,0,3,1,0,0,1,-1,1,1,4,1,3,3,6,2,2,1,1,0,3,2,0,0,3,1,4,1,-1,0,1,1,0,0,4,1,,,,,,,,,,
460,2064593633,3,1,-1,0,2,1,3,2,5,3,1,1,1,0,3,2,0,0,0,0,2,-1,-1,1,0,0,1,1,4,3,4,-1,1,0,1,1,1,1,3,3,,,,,,,,,,
461,1994060811,2,1,-1,0,0,0,2,0,0,0,4,1,1,1,3,0,2,2,6,4,1,-1,-1,0,1,1,0,0,4,2,3,-1,1,0,2,1,1,0,5,3,,,,,,,,,,
462,2625633111,2,-1,1,1,1,0,3,2,4,1,4,-1,-1,0,1,1,0,0,0,0,1,1,-1,0,0,0,1,0,3,2,3,1,1,0,2,1,0,0,3,0,,,,,,,,,,
463,354939876,2,1,1,1,1,0,4,3,6,2,4,1,-1,0,0,0,1,0,6,2,1,-1,1,0,2,2,0,0,0,0,3,-1,-1,0,1,1,0,0,4,2,,,,,,,,,,
464,192992941,2,-1,-1,0,0,0,7,5,3,0,4,-1,1,1,1,1,0,0,3,2,1,1,1,0,2,2,0,0,3,1,3,1,-1,0,2,2,0,0,3,2,,,,,,,,,,
465,1837016955,1,-1,-1,0,0,0,2,0,0,0,3,-1,1,0,1,1,2,1,4,2,4,1,1,0,4,1,1,0,5,2,2,1,-1,1,1,0,1,1,4,1,,,,,,,,,,
466,1523901483,1,1,-1,0,0,0,2,0,0,0,3,1,1,0,2,1,1,0,6,3,4,-1,-1,0,0,0,0,0,4,1,2,-1,1,1,4,0,1,1,6,1,,,,,,,,,,
467,3419729322,1,-1,1,0,0,0,2,0,0,0,3,-1,-1,0,0,0,1,0,7,5,4,1,-1,0,0,0,0,0,6,4,2,1,1,1,2,0,0,0,5,0,,,,,,,,,,
468,2485707010,1,1,1,0,0,0,3,1,0,0,3,1,-1,1,2,0,1,1,5,2,4,-1,1,0,4,1,0,0,7,2,2,-1,-1,0,1,1,0,0,4,0,,,,,,,,,,
469,3260290596,4,1,1,0,0,0,3,1,0,0,2,1,-1,1,0,0,0,0,2,0,3,-1,1,0,1,1,0,0,3,1,1,-1,-1,0,0,0,2,0,0,0,,,,,,,,,,
470,3419729322,4,-1,-1,0,0,0,3,1,0,0,2,-1,1,0,2,0,0,0,4,3,3,1,1,1,0,0,0,0,4,0,1,1,-1,0,1,1,1,0,0,0,,,,,,,,,,
471,1523901483,4,1,-1,0,0,0,2,0,0,0,2,1,1,0,2,1,0,0,4,3,3,-1,-1,0,1,0,0,0,8,6,1,-1,1,1,2,0,2,1,8,7,,,,,,,,,,
472,2625633111,4,-1,1,0,0,0,3,2,2,0,2,-1,-1,0,0,0,2,0,0,0,3,1,-1,1,0,0,0,0,1,1,1,1,1,0,3,2,0,0,0,0,,,,,,,,,,
473,2176736909,3,-1,1,0,4,1,2,1,4,1,1,-1,-1,0,1,1,1,0,0,0,2,1,-1,0,0,0,0,0,4,1,4,1,1,1,0,0,1,1,4,2,,,,,,,,,,
474,2064593633,3,1,1,0,0,0,3,1,0,0,1,1,-1,0,2,1,0,0,8,7,2,-1,1,1,1,0,2,1,8,6,4,-1,-1,0,2,1,1,0,8,6,,,,,,,,,,
475,2788506561,3,-1,-1,0,0,0,2,0,0,0,1,-1,1,0,0,0,1,1,3,2,2,1,1,1,2,0,0,0,3,2,4,1,-1,0,1,1,1,0,0,0,,,,,,,,,,
476,2485707010,3,1,-1,1,1,0,3,2,7,2,1,1,1,0,3,1,0,0,5,1,2,-1,-1,0,1,1,2,1,5,1,4,-1,1,0,1,1,0,0,4,1,,,,,,,,,,
477,1223849503,2,1,-1,0,0,0,2,1,5,2,4,1,1,0,0,0,0,0,6,2,1,-1,-1,0,0,0,2,0,4,3,3,-1,1,1,4,1,0,0,8,7,,,,,,,,,,
478,354939876,2,-1,1,0,1,0,3,1,0,0,4,-1,-1,1,1,0,3,2,4,2,1,1,-1,0,1,1,0,0,3,0,3,1,1,0,3,2,0,0,0,0,,,,,,,,,,
479,192992941,2,1,1,0,1,0,2,1,4,3,4,1,-1,1,0,0,0,0,6,2,1,-1,1,0,0,0,1,0,7,2,3,-1,-1,0,1,1,1,0,0,0,,,,,,,,,,
480,783810668,2,-1,-1,0,0,0,4,2,0,0,4,-1,1,0,1,1,1,0,2,1,1,1,1,0,2,2,0,0,0,0,3,1,-1,1,0,0,1,1,2,1,,,,,,,,,,
481,1994060811,1,-1,-1,0,0,0,2,0,0,0,3,-1,1,0,1,0,1,0,4,2,4,1,1,1,0,0,1,1,4,2,2,1,-1,0,2,1,0,0,4,1,,,,,,,,,,
482,1837016955,1,1,-1,0,1,1,1,0,0,0,3,1,1,1,1,0,1,1,7,3,4,-1,-1,0,2,1,0,0,9,5,2,-1,1,0,3,0,2,1,4,2,,,,,,,,,,
483,965460643,1,-1,1,0,1,1,2,1,0,0,3,-1,-1,0,1,0,4,2,2,1,4,1,-1,1,0,0,0,0,2,0,2,1,1,0,2,2,0,0,0,0,,,,,,,,,,
484,94642831,1,1,1,0,0,0,2,0,0,0,3,1,-1,0,0,0,0,0,4,1,4,-1,1,1,0,0,1,1,5,3,2,-1,-1,0,2,1,1,0,6,3,,,,,,,,,,
485,2485707010,4,1,1,0,1,1,2,1,3,3,2,1,-1,0,1,0,0,0,6,2,3,-1,1,0,1,1,1,0,0,0,1,-1,-1,1,6,0,2,1,9,4,,,,,,,,,,
486,94642831,4,-1,-1,0,0,0,3,1,0,0,2,-1,1,0,0,0,2,1,3,1,3,1,1,1,1,0,0,0,3,1,1,1,-1,0,2,2,0,0,0,0,,,,,,,,,,
487,1523901483,4,1,-1,0,0,0,3,2,4,1,2,1,1,0,3,1,1,0,5,3,3,-1,-1,1,1,0,0,0,4,3,1,-1,1,0,1,1,1,0,0,0,,,,,,,,,,
488,3419729322,4,-1,1,0,0,0,2,0,0,0,2,-1,-1,0,0,0,3,1,2,1,3,1,-1,1,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,,,,,,,,,,
489,1837016955,3,-1,1,0,0,0,3,1,0,0,1,-1,-1,0,1,0,2,0,5,1,2,1,-1,1,0,0,0,0,4,0,4,1,1,0,2,1,0,0,4,0,,,,,,,,,,
490,2176736909,3,1,1,0,1,0,2,0,0,0,1,1,-1,0,0,0,2,0,0,0,2,-1,1,1,0,0,0,0,3,1,4,-1,-1,0,2,0,1,0,4,3,,,,,,,,,,
491,783810668,3,-1,-1,0,0,0,3,1,0,0,1,-1,1,0,2,1,1,0,3,2,2,1,1,1,0,0,0,0,2,1,4,1,-1,0,0,0,1,0,3,1,,,,,,,,,,
492,1994060811,3,1,-1,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,8,2,2,-1,-1,1,0,0,1,1,6,4,4,-1,1,0,5,1,1,0,4,2,,,,,,,,,,
493,192992941,2,1,-1,0,0,0,2,1,4,2,4,1,1,1,5,0,0,0,7,5,1,-1,-1,0,0,0,1,1,9,4,3,-1,1,0,2,2,0,0,0,0,,,,,,,,,,
494,2064593633,2,-1,1,0,1,1,1,0,0,0,4,-1,-1,0,2,0,1,1,10,5,1,1,-1,1,0,0,0,0,11,5,3,1,1,0,7,0,0,0,9,6,,,,,,,,,,
495,2788506561,2,1,1,0,0,0,2,0,0,0,4,1,-1,0,1,1,0,0,0,0,1,-1,1,0,1,0,0,0,5,1,3,-1,-1,1,4,0,1,1,5,4,,,,,,,,,,
496,965460643,2,-1,-1,0,0,0,4,2,0,0,4,-1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,4,0,3,1,-1,1,0,0,0,0,2,1,,,,,,,,,,
497,2625633111,1,-1,-1,0,0,0,2,0,0,0,3,-1,1,0,1,0,2,0,4,1,4,1,1,0,0,0,1,0,5,2,2,1,-1,1,0,0,0,0,4,2,,,,,,,,,,
498,354939876,1,1,-1,0,2,0,5,3,4,2,3,1,1,0,2,2,0,0,5,0,4,-1,-1,1,0,0,0,0,4,2,2,-1,1,0,2,1,1,0,5,2,,,,,,,,,,
499,3260290596,1,-1,1,0,1,0,4,2,2,1,3,-1,-1,0,0,0,2,0,0,0,4,1,-1,1,0,0,0,0,1,0,2,1,1,0,2,2,0,0,0,0,,,,,,,,,,
500,1223849503,1,1,1,0,1,1,1,0,0,0,3,1,-1,1,0,0,0,0,3,1,4,-1,1,0,0,0,2,0,3,2,2,-1,-1,0,2,0,3,1,4,3,,,,,,,,,,
501,2625633111,4,1,1,0,0,0,2,0,0,0,2,1,-1,0,0,0,0,0,9,3,3,-1,1,0,1,1,0,0,4,1,1,-1,-1,1,7,0,1,1,8,5,,,,,,,,,,
502,1837016955,4,-1,-1,0,0,0,2,0,0,0,2,-1,1,0,0,0,1,0,8,4,3,1,1,0,0,0,0,0,4,2,1,1,-1,1,2,0,0,0,7,5,,,,,,,,,,
503,2485707010,4,1,-1,0,0,0,4,2,3,2,2,1,1,0,2,2,0,0,7,2,3,-1,-1,1,1,0,1,1,4,3,1,-1,1,0,1,1,1,0,0,0,,,,,,,,,,
504,1994060811,4,-1,1,0,2,0,2,0,3,1,2,-1,-1,0,0,0,3,1,3,2,3,1,-1,1,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,
505,1523901483,3,-1,1,0,0,0,2,0,6,3,1,-1,-1,0,0,0,2,0,0,0,2,1,-1,0,0,0,0,0,4,2,4,1,1,1,1,0,0,0,5,2,,,,,,,,,,
506,2176736909,3,1,1,0,1,1,2,1,0,0,1,1,-1,0,1,0,0,0,7,5,2,-1,1,0,1,1,0,0,4,2,4,-1,-1,1,0,0,2,1,5,2,,,,,,,,,,
507,94642831,3,-1,-1,0,0,0,3,1,0,0,1,-1,1,0,2,1,2,1,4,3,2,1,1,1,0,0,0,0,3,0,4,1,-1,0,2,1,0,0,3,2,,,,,,,,,,
508,2788506561,3,1,-1,0,0,0,2,0,10,5,1,1,1,0,0,0,0,0,10,5,2,-1,-1,1,0,0,0,0,9,5,4,-1,1,0,3,0,0,0,10,7,,,,,,,,,,
509,1223849503,2,1,-1,0,0,0,3,1,0,0,4,1,1,0,0,0,0,0,9,6,1,-1,-1,1,0,0,0,0,7,2,3,-1,1,0,1,1,0,0,4,2,,,,,,,,,,
510,783810668,2,-1,1,0,1,1,2,1,5,1,4,-1,-1,1,0,0,4,3,4,2,1,1,-1,0,1,1,1,0,4,2,3,1,1,0,2,2,0,0,5,1,,,,,,,,,,
511,192992941,2,1,1,0,0,0,2,1,5,3,4,1,-1,1,1,0,0,0,5,1,1,-1,1,0,1,0,1,0,6,2,3,-1,-1,0,1,1,1,0,5,2,,,,,,,,,,
512,3419729322,2,-1,-1,0,0,0,3,1,0,0,4,-1,1,0,1,1,1,0,0,0,1,1,1,0,2,0,0,0,6,3,3,1,-1,1,3,0,0,0,4,3,,,,,,,,,,
513,3260290596,1,-1,-1,0,0,0,3,1,0,0,3,-1,1,0,0,0,0,0,6,4,4,1,1,0,2,2,0,0,7,2,2,1,-1,1,4,0,1,1,7,3,,,,,,,,,,
514,965460643,1,1,-1,0,0,0,3,1,0,0,3,1,1,0,1,1,0,0,4,0,4,-1,-1,0,0,0,1,0,7,0,2,-1,1,1,8,0,1,0,7,4,,,,,,,,,,
515,354939876,1,-1,1,0,1,0,2,0,0,0,3,-1,-1,0,0,0,3,1,3,1,4,1,-1,1,0,0,0,0,2,0,2,1,1,0,1,1,0,0,3,0,,,,,,,,,,
516,2064593633,1,1,1,0,1,0,3,1,0,0,3,1,-1,0,0,0,2,0,7,3,4,-1,1,0,1,1,1,0,4,1,2,-1,-1,1,3,0,1,0,7,2,,,,,,,,,,
517,2176736909,4,1,1,0,1,1,1,0,0,0,2,1,-1,0,1,0,2,2,6,2,3,-1,1,0,4,1,1,0,4,2,1,-1,-1,1,1,0,1,0,7,1,,,,,,,,,,
518,3419729322,4,-1,-1,0,0,0,3,1,0,0,2,-1,1,0,1,0,1,0,4,3,3,1,1,1,0,0,1,0,4,1,1,1,-1,0,1,1,0,0,4,2,,,,,,,,,,
519,783810668,4,1,-1,0,0,0,2,0,6,2,2,1,1,0,0,0,0,0,5,2,3,-1,-1,1,0,0,2,2,7,2,1,-1,1,0,6,2,0,0,6,3,,,,,,,,,,
520,1994060811,4,-1,1,0,0,0,3,1,0,0,2,-1,-1,0,0,0,2,1,2,1,3,1,-1,1,0,0,0,0,2,0,1,1,1,0,3,2,0,0,0,0,,,,,,,,,,
521,965460643,3,-1,1,0,4,0,2,1,5,1,1,-1,-1,1,0,0,2,1,7,5,2,1,-1,0,0,0,0,0,6,2,4,1,1,0,2,2,0,0,0,0,,,,,,,,,,
522,2485707010,3,1,1,0,1,1,2,1,0,0,1,1,-1,1,0,0,0,0,1,1,2,-1,1,0,2,1,1,0,0,0,4,-1,-1,0,1,0,3,1,2,1,,,,,,,,,,
523,2064593633,3,-1,-1,0,0,0,3,1,0,0,1,-1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,2,1,4,1,-1,0,1,1,1,0,2,0,,,,,,,,,,
524,3260290596,3,1,-1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,6,1,2,-1,-1,0,0,0,1,0,6,2,4,-1,1,0,2,0,1,0,4,3,,,,,,,,,,
525,1837016955,2,1,-1,0,0,0,1,0,6,2,4,1,1,0,2,1,0,0,8,4,1,-1,-1,0,2,1,0,0,8,2,3,-1,1,1,0,0,2,2,7,2,,,,,,,,,,
526,1223849503,2,-1,1,0,1,1,2,1,0,0,4,-1,-1,0,0,0,1,1,10,5,1,1,-1,1,0,0,0,0,7,3,3,1,1,0,1,1,0,0,7,2,,,,,,,,,,
527,192992941,2,1,1,0,0,0,4,2,6,3,4,1,-1,1,0,0,0,0,6,2,1,-1,1,0,1,1,1,0,6,3,3,-1,-1,0,1,1,1,0,0,0,,,,,,,,,,
528,2625633111,2,-1,-1,0,0,0,2,0,0,0,4,-1,1,1,4,0,0,0,10,4,1,1,1,0,8,0,0,0,10,7,3,1,-1,0,3,0,0,0,8,4,,,,,,,,,,
529,94642831,1,-1,-1,0,0,0,2,0,0,0,3,-1,1,0,0,0,2,0,2,1,4,1,1,1,1,0,0,0,2,1,2,1,-1,0,0,0,1,0,0,0,,,,,,,,,,
530,1523901483,1,1,-1,0,0,0,3,1,0,0,3,1,1,0,1,1,0,0,3,1,4,-1,-1,0,0,0,1,0,3,1,2,-1,1,1,3,0,0,0,2,0,,,,,,,,,,
531,354939876,1,-1,1,0,2,2,0,0,0,0,3,-1,-1,0,0,0,3,1,3,1,4,1,-1,1,0,0,1,1,2,0,2,1,1,0,2,2,2,2,3,3,,,,,,,,,,
532,2788506561,1,1,1,0,2,0,4,2,5,2,3,1,-1,0,0,0,0,0,6,4,4,-1,1,0,2,2,0,0,5,3,2,-1,-1,1,0,0,0,0,5,2,,,,,,,,,,
533,1994060811,4,1,1,0,1,0,3,1,8,3,2,1,-1,1,1,0,0,0,5,3,3,-1,1,0,1,1,0,0,3,2,1,-1,-1,0,0,0,2,0,0,0,,,,,,,,,,
534,1523901483,4,-1,-1,0,0,0,2,0,0,0,2,-1,1,0,2,0,2,1,6,2,3,1,1,1,0,0,0,0,5,2,1,1,-1,0,2,1,0,0,4,1,,,,,,,,,,
535,3419729322,4,1,-1,0,1,0,2,0,6,3,2,1,1,0,2,1,0,0,8,5,3,-1,-1,1,1,0,1,1,7,1,1,-1,1,0,4,1,1,1,8,4,,,,,,,,,,
536,2176736909,4,-1,1,1,0,0,1,1,6,0,2,-1,-1,0,0,0,3,1,0,0,3,1,-1,0,1,1,0,0,7,4,1,1,1,0,3,1,0,0,4,3,,,,,,,,,,
537,2625633111,3,-1,1,0,1,0,3,1,4,1,1,-1,-1,0,0,0,2,0,0,0,2,1,-1,1,0,0,1,1,5,1,4,1,1,0,4,2,0,0,6,3,,,,,,,,,,
538,965460643,3,1,1,0,1,0,2,2,7,1,1,1,-1,1,0,0,0,0,6,3,2,-1,1,0,3,1,0,0,5,3,4,-1,-1,0,1,1,1,0,8,5,,,,,,,,,,
539,1223849503,3,-1,-1,0,0,0,3,1,0,0,1,-1,1,0,1,1,1,0,0,0,2,1,1,0,2,0,0,0,8,3,4,1,-1,1,11,0,1,0,11,9,,,,,,,,,,
540,2788506561,3,1,-1,0,0,0,1,0,6,1,1,1,1,1,0,0,1,1,9,6,2,-1,-1,0,0,0,0,0,9,4,4,-1,1,0,3,1,0,0,5,3,,,,,,,,,,
541,3260290596,2,1,-1,0,0,0,3,1,6,3,4,1,1,0,1,1,0,0,12,6,1,-1,-1,0,0,0,0,0,10,4,3,-1,1,1,8,0,0,0,12,9,,,,,,,,,,
542,1837016955,2,-1,1,0,1,1,1,0,0,0,4,-1,-1,0,0,0,3,1,0,0,1,1,-1,0,0,0,0,0,4,0,3,1,1,1,4,0,0,0,4,0,,,,,,,,,,
543,354939876,2,1,1,1,2,0,4,3,6,2,4,1,-1,0,0,0,1,0,5,1,1,-1,1,0,3,2,0,0,7,3,3,-1,-1,0,1,1,1,0,8,4,,,,,,,,,,
544,783810668,2,-1,-1,1,2,1,2,2,5,4,4,-1,1,0,2,1,1,1,3,1,1,1,1,0,2,2,0,0,0,0,3,1,-1,0,0,0,2,1,6,4,,,,,,,,,,
545,192992941,1,-1,-1,0,0,0,2,0,0,0,3,-1,1,1,3,0,2,1,4,3,4,1,1,0,0,0,1,0,4,2,2,1,-1,0,2,1,0,0,4,1,,,,,,,,,,
546,2064593633,1,1,-1,0,0,0,3,1,0,0,3,1,1,0,2,1,1,0,3,1,4,-1,-1,1,1,1,1,1,2,0,2,-1,1,0,4,2,2,2,3,2,,,,,,,,,,
547,94642831,1,-1,1,0,1,1,1,0,0,0,3,-1,-1,0,0,0,3,1,4,2,4,1,-1,0,1,1,0,0,4,3,2,1,1,1,1,1,2,2,4,0,,,,,,,,,,
548,2485707010,1,1,1,0,5,1,4,3,7,3,3,1,-1,1,0,0,1,1,5,2,4,-1,1,0,2,1,0,0,4,2,2,-1,-1,0,2,2,0,0,7,1,,,,,,,,,,
549,1523901483,4,1,1,0,0,0,2,0,0,0,2,1,-1,0,5,2,0,0,5,4,3,-1,1,1,0,0,0,0,7,5,1,-1,-1,0,2,0,3,2,8,2,,,,,,,,,,
550,94642831,4,-1,-1,0,0,0,4,2,2,1,2,-1,1,0,1,1,1,0,0,0,3,1,1,0,2,2,0,0,3,0,1,1,-1,1,2,1,2,2,3,1,,,,,,,,,,
551,783810668,4,1,-1,0,0,0,3,1,5,2,2,1,1,0,0,0,0,0,9,4,3,-1,-1,1,0,0,0,0,9,7,1,-1,1,0,2,1,0,0,6,4,,,,,,,,,,
552,965460643,4,-1,1,1,2,0,3,2,2,1,2,-1,-1,0,0,0,3,1,0,0,3,1,-1,0,1,1,0,0,1,0,1,1,1,0,2,2,0,0,0,0,,,,,,,,,,
553,2625633111,3,-1,1,0,0,0,2,0,0,0,1,-1,-1,0,0,0,2,0,6,4,2,1,-1,1,0,0,1,1,5,0,4,1,1,0,2,1,0,0,4,1,,,,,,,,,,
554,354939876,3,1,1,0,1,0,2,0,0,0,1,1,-1,1,1,0,0,0,8,7,2,-1,1,0,1,1,0,0,7,4,4,-1,-1,0,3,0,1,1,10,8,,,,,,,,,,
555,1223849503,3,-1,-1,0,0,0,2,0,4,1,1,-1,1,0,0,0,2,0,0,0,2,1,1,0,6,0,0,0,9,8,4,1,-1,1,1,0,0,0,7,2,,,,,,,,,,
556,1837016955,3,1,-1,0,0,0,2,1,4,2,1,1,1,0,0,0,0,0,8,3,2,-1,-1,1,0,0,1,1,8,6,4,-1,1,0,2,2,0,0,0,0,,,,,,,,,,
557,3260290596,2,1,-1,0,0,0,1,1,9,2,4,1,1,1,7,0,0,0,14,10,1,-1,-1,0,0,0,0,0,15,6,3,-1,1,0,2,1,0,0,6,3,,,,,,,,,,
558,2485707010,2,-1,1,0,1,1,1,0,0,0,4,-1,-1,0,0,0,3,1,0,0,1,1,-1,0,0,0,1,0,2,0,3,1,1,1,1,0,0,0,1,0,,,,,,,,,,
559,3419729322,2,1,1,0,0,0,2,0,0,0,4,1,-1,0,1,1,0,0,6,3,1,-1,1,1,1,0,1,1,6,2,3,-1,-1,0,2,0,2,0,6,3,,,,,,,,,,
560,1994060811,2,-1,-1,0,0,0,3,1,0,0,4,-1,1,0,0,0,2,0,3,2,1,1,1,0,1,1,0,0,3,1,3,1,-1,1,1,0,0,0,2,0,,,,,,,,,,
561,2064593633,1,-1,-1,0,1,0,2,0,0,0,3,-1,1,0,3,0,3,1,4,0,4,1,1,1,0,0,0,0,2,0,2,1,-1,0,1,1,1,0,0,0,,,,,,,,,,
562,2176736909,1,1,-1,0,1,1,2,1,0,0,3,1,1,0,1,1,0,0,4,4,4,-1,-1,0,0,0,2,1,5,2,2,-1,1,1,3,0,0,0,5,5,,,,,,,,,,
563,192992941,1,-1,1,0,2,0,2,0,0,0,3,-1,-1,0,0,0,2,0,0,0,4,1,-1,0,0,0,0,0,4,3,2,1,1,1,5,0,1,0,6,5,,,,,,,,,,
564,2788506561,1,1,1,0,2,1,2,1,0,0,3,1,-1,0,1,1,2,1,2,1,4,-1,1,1,0,0,2,1,2,1,2,-1,-1,0,1,1,1,0,0,0,,,,,,,,,,
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
